Start,End,Sleep quality,Time in bed,Activity (steps),time_in_minutes,start_hour,end_hour,sleep_hour,wake_hour,sleep_sin,sleep_cos,wake_sin,wake_cos,sleep_hour_adj,sleep_timing_bin,Day
2016-06-28 23:10:25,2016-06-29 06:35:27,77.0,7:25,0,445,23,6,23.166666666666668,6.583333333333333,-0.21643961393810288,0.9762960071199334,0.9883615104677607,-0.1521233861899167,23.166666666666668,Typical,Wednesday
2016-06-29 22:32:29,2016-06-30 05:55:57,83.0,7:23,0,443,22,5,22.533333333333335,5.916666666666667,-0.37460659341591235,0.9271838545667873,0.9997620270799091,0.021814885034560937,22.533333333333335,Typical,Thursday
2016-07-01 23:32:46,2016-07-02 07:32:54,90.0,8:00,0,480,23,7,23.533333333333335,7.533333333333333,-0.12186934340514723,0.9925461516413221,0.9205048534524404,-0.3907311284892736,23.533333333333335,Typical,Saturday
2016-07-03 21:49:41,2016-07-04 06:02:36,86.0,8:12,0,492,21,6,21.816666666666666,6.033333333333333,-0.540974471367994,0.8410390129643923,0.9999619230641713,-0.008726535498373997,21.816666666666666,Typical,Monday
2016-07-04 21:39:08,2016-07-05 05:50:23,85.0,8:11,0,491,21,5,21.65,5.833333333333333,-0.5771451900372345,0.8166415551616784,0.9990482215818578,0.04361938736533601,21.65,Typical,Tuesday
2016-07-05 22:48:36,2016-07-06 06:05:36,75.0,7:16,0,436,22,6,22.8,6.083333333333333,-0.3090169943749468,0.9510565162951538,0.9997620270799091,-0.02181488503456081,22.8,Typical,Wednesday
2016-07-06 22:13:30,2016-07-07 06:15:50,92.0,8:02,0,482,22,6,22.216666666666665,6.25,-0.45009844103743624,0.8929789434111364,0.9978589232386035,-0.06540312923014314,22.216666666666665,Typical,Thursday
2016-07-07 22:53:15,2016-07-08 07:05:46,96.0,8:12,0,492,22,7,22.883333333333333,7.083333333333333,-0.28819626813408916,0.9575713608048145,0.9600498543859287,-0.2798290140309919,22.883333333333333,Typical,Friday
2016-07-10 22:18:13,2016-07-11 06:17:38,85.0,7:59,0,479,22,6,22.3,6.283333333333333,-0.43051109680829525,0.9025852843498606,0.9972501850994857,-0.074108490195399,22.3,Typical,Monday
2016-07-11 21:24:42,2016-07-12 06:15:28,99.0,8:50,0,530,21,6,21.4,6.25,-0.6293203910498378,0.7771459614569706,0.9978589232386035,-0.06540312923014314,21.4,Typical,Tuesday
2016-07-12 22:02:38,2016-07-13 06:15:55,96.0,8:13,0,493,22,6,22.033333333333335,6.25,-0.4924235601034665,0.8703556959399,0.9978589232386035,-0.06540312923014314,22.033333333333335,Typical,Wednesday
2016-07-13 23:13:10,2016-07-14 06:15:33,78.0,7:02,0,422,23,6,23.216666666666665,6.25,-0.20364175114017827,0.9790454724845837,0.9978589232386035,-0.06540312923014314,23.216666666666665,Typical,Thursday
2016-07-14 22:39:55,2016-07-15 06:15:20,84.0,7:35,0,455,22,6,22.65,6.25,-0.3461170570774934,0.9381913359224839,0.9978589232386035,-0.06540312923014314,22.65,Typical,Friday
2016-07-16 00:32:25,2016-07-16 08:19:37,87.0,7:47,0,467,0,8,0.5333333333333333,8.316666666666666,0.13917310096006544,0.9902680687415704,0.8216469379421637,-0.569996762596303,24.533333333333335,Late,Saturday
2016-07-16 23:20:56,2016-07-17 07:31:40,98.0,8:10,0,490,23,7,23.333333333333332,7.516666666666667,-0.1736481776669304,0.984807753012208,0.9222009716704519,-0.3867109616368205,23.333333333333332,Typical,Sunday
2016-07-17 22:23:36,2016-07-18 06:00:46,76.0,7:37,0,457,22,6,22.383333333333333,6.0,-0.4107188526134778,0.9117620435770883,1.0,6.123233995736766e-17,22.383333333333333,Typical,Monday
2016-07-18 22:57:22,2016-07-19 06:05:28,77.0,7:08,0,428,22,6,22.95,6.083333333333333,-0.27144044986507426,0.9624552364536473,0.9997620270799091,-0.02181488503456081,22.95,Typical,Tuesday
2016-07-19 22:36:11,2016-07-20 05:50:31,77.0,7:14,0,434,22,5,22.6,5.833333333333333,-0.35836794954529994,0.9335804264972019,0.9990482215818578,0.04361938736533601,22.6,Typical,Wednesday
2016-07-20 22:25:37,2016-07-21 05:56:20,82.0,7:30,0,450,22,5,22.416666666666668,5.933333333333334,-0.40274668985873663,0.9153114791194474,0.9998476951563913,0.017452406437283376,22.416666666666668,Typical,Thursday
2016-07-21 23:07:32,2016-07-22 07:00:25,87.0,7:52,0,472,23,7,23.116666666666667,7.0,-0.22920039092241423,0.9733792584604485,0.9659258262890683,-0.25881904510252063,23.116666666666667,Typical,Friday
2016-07-22 22:20:48,2016-07-23 07:56:07,99.0,9:35,0,575,22,7,22.333333333333332,7.933333333333334,-0.4226182617407,0.9063077870366497,0.8746197071393959,-0.484809620246337,22.333333333333332,Typical,Saturday
2016-07-23 23:47:33,2016-07-24 07:56:34,74.0,8:09,0,489,23,7,23.783333333333335,7.933333333333334,-0.056692787563377776,0.9983916705573488,0.8746197071393959,-0.484809620246337,23.783333333333335,Typical,Sunday
2016-07-24 22:45:58,2016-07-25 06:14:20,81.0,7:28,0,448,22,6,22.75,6.233333333333333,-0.32143946530316186,0.9469301294951056,0.998134798421867,-0.06104853953485678,22.75,Typical,Monday
2016-07-25 21:54:39,2016-07-26 06:02:22,86.0,8:07,0,487,21,6,21.9,6.033333333333333,-0.5224985647159495,0.8526401643540918,0.9999619230641713,-0.008726535498373997,21.9,Typical,Tuesday
2016-07-26 23:03:39,2016-07-27 06:11:38,84.0,7:07,0,427,23,6,23.05,6.183333333333334,-0.24615329302899291,0.9692309097067544,0.9988483864849507,-0.04797812852134379,23.05,Typical,Wednesday
2016-07-27 22:49:44,2016-07-28 07:11:03,95.0,8:21,0,501,22,7,22.816666666666666,7.183333333333334,-0.30486429902801127,0.9523957996432783,0.9523957996432784,-0.30486429902801077,22.816666666666666,Typical,Thursday
2016-07-28 22:25:20,2016-07-29 03:35:22,35.0,5:10,0,310,22,3,22.416666666666668,3.5833333333333335,-0.40274668985873663,0.9153114791194474,0.8064446042674825,0.5913096483635825,22.416666666666668,Typical,Friday
2016-08-16 22:05:56,2016-08-17 05:50:45,96.0,7:44,0,464,22,5,22.083333333333332,5.833333333333333,-0.48098876891938774,0.8767267557075077,0.9990482215818578,0.04361938736533601,22.083333333333332,Typical,Wednesday
2016-08-17 22:42:29,2016-08-18 06:15:46,78.0,7:33,7200,453,22,6,22.7,6.25,-0.3338068592337721,0.942641491092178,0.9978589232386035,-0.06540312923014314,22.7,Typical,Thursday
2016-08-18 21:58:44,2016-08-19 06:23:31,36.0,8:24,3444,504,21,6,21.966666666666665,6.383333333333334,-0.5075383629607049,0.8616291604415253,0.9949685182509117,-0.1001880616120762,21.966666666666665,Typical,Friday
2016-08-20 22:04:29,2016-08-21 08:33:27,56.0,10:28,7901,628,22,8,22.066666666666666,8.55,-0.48480962024633767,0.8746197071393954,0.7853169308807448,-0.6190939493098341,22.066666666666666,Typical,Sunday
2016-08-21 22:08:40,2016-08-22 06:20:25,52.0,8:11,3786,491,22,6,22.133333333333333,6.333333333333333,-0.4694715627858916,0.8829475928589265,0.9961946980917455,-0.08715574274765801,22.133333333333333,Typical,Monday
2016-08-22 22:13:35,2016-08-23 06:22:47,35.0,8:09,2668,489,22,6,22.216666666666665,6.366666666666666,-0.45009844103743624,0.8929789434111364,0.9953961983671789,-0.09584575252022395,22.216666666666665,Typical,Tuesday
2016-08-23 23:08:06,2016-08-24 06:38:18,51.0,7:30,4213,450,23,6,23.133333333333333,6.633333333333333,-0.22495105434386534,0.9743700647852351,0.9862856015372314,-0.16504760586067727,23.133333333333333,Typical,Wednesday
2016-08-24 21:51:35,2016-08-25 06:10:57,54.0,8:19,2210,499,21,6,21.85,6.166666666666667,-0.5336145159156107,0.8457278217039738,0.9990482215818578,-0.04361938736533589,21.85,Typical,Thursday
2016-08-25 22:06:03,2016-08-26 06:19:47,55.0,8:13,3040,493,22,6,22.1,6.316666666666666,-0.47715876025960796,0.8788171126619656,0.9965655024977614,-0.08280820751220423,22.1,Typical,Friday
2016-08-26 23:49:26,2016-08-27 07:26:36,46.0,7:37,3887,457,23,7,23.816666666666666,7.433333333333334,-0.04797812852134387,0.9988483864849507,0.9304175679820246,-0.3665012267242972,23.816666666666666,Typical,Saturday
2016-08-27 23:52:04,2016-08-28 08:25:52,48.0,8:33,5631,513,23,8,23.866666666666667,8.416666666666666,-0.03489949670250171,0.9993908270190957,0.8064446042674828,-0.5913096483635821,23.866666666666667,Typical,Sunday
2016-08-28 22:52:01,2016-08-29 06:40:35,36.0,7:48,10059,468,22,6,22.866666666666667,6.666666666666667,-0.29237170472273627,0.9563047559630357,0.984807753012208,-0.1736481776669303,22.866666666666667,Typical,Monday
2016-08-29 22:10:33,2016-08-30 06:20:22,40.0,8:09,3698,489,22,6,22.166666666666668,6.333333333333333,-0.46174861323503363,0.8870108331782218,0.9961946980917455,-0.08715574274765801,22.166666666666668,Typical,Tuesday
2016-08-30 22:21:42,2016-08-31 06:20:48,49.0,7:59,4399,479,22,6,22.35,6.333333333333333,-0.4186597375374281,0.9081431738250813,0.9961946980917455,-0.08715574274765801,22.35,Typical,Wednesday
2016-08-31 22:33:07,2016-09-01 06:20:32,49.0,7:47,4015,467,22,6,22.55,6.333333333333333,-0.3705574375098368,0.928809552871924,0.9961946980917455,-0.08715574274765801,22.55,Typical,Thursday
2016-09-01 23:08:05,2016-09-02 05:58:51,54.0,6:50,4374,410,23,5,23.133333333333333,5.966666666666667,-0.22495105434386534,0.9743700647852351,0.9999619230641713,0.008726535498374119,23.133333333333333,Typical,Friday
2016-09-02 22:38:01,2016-09-03 07:47:43,67.0,9:09,5038,549,22,7,22.633333333333333,7.783333333333333,-0.35020738125946765,0.9366721892483976,0.8929789434111371,-0.4500984410374348,22.633333333333333,Typical,Saturday
2016-09-04 23:28:38,2016-09-05 08:00:45,61.0,8:32,827,512,23,8,23.466666666666665,8.0,-0.13917310096006677,0.9902680687415701,0.8660254037844387,-0.49999999999999983,23.466666666666665,Typical,Monday
2016-09-05 21:00:08,2016-09-06 06:20:37,41.0,9:20,2542,560,21,6,21.0,6.333333333333333,-0.7071067811865477,0.7071067811865474,0.9961946980917455,-0.08715574274765801,21.0,Early,Tuesday
2016-09-06 22:11:10,2016-09-07 06:22:09,70.0,8:10,7370,490,22,6,22.183333333333334,6.366666666666666,-0.45787391511695674,0.8890171414857364,0.9953961983671789,-0.09584575252022395,22.183333333333334,Typical,Wednesday
2016-09-07 22:31:00,2016-09-08 06:21:04,69.0,7:50,5658,470,22,6,22.516666666666666,6.35,-0.3786486173524339,0.925540504017566,0.9958049275746618,-0.09150161866340217,22.516666666666666,Typical,Thursday
2016-09-08 22:28:57,2016-09-09 06:10:18,61.0,7:41,7107,461,22,6,22.466666666666665,6.166666666666667,-0.3907311284892739,0.9205048534524403,0.9990482215818578,-0.04361938736533589,22.466666666666665,Typical,Friday
2016-09-10 00:45:06,2016-09-10 07:06:54,58.0,6:21,7048,381,0,7,0.75,7.1,0.19509032201612825,0.9807852804032304,0.9588197348681932,-0.2840153447039224,24.75,Late,Saturday
2016-09-10 22:44:13,2016-09-11 06:01:14,33.0,7:17,6925,437,22,6,22.733333333333334,6.016666666666667,-0.3255681544571567,0.9455185755993168,0.9999904807207345,-0.00436330928474646,22.733333333333334,Typical,Sunday
2016-09-11 23:05:56,2016-09-12 06:20:22,60.0,7:14,1130,434,23,6,23.083333333333332,6.333333333333333,-0.23768589232617435,0.9713420698132611,0.9961946980917455,-0.08715574274765801,23.083333333333332,Typical,Monday
2016-09-12 22:46:00,2016-09-13 06:20:12,67.0,7:34,7025,454,22,6,22.766666666666666,6.333333333333333,-0.3173046564050927,0.9483236552061991,0.9961946980917455,-0.08715574274765801,22.766666666666666,Typical,Tuesday
2016-09-13 21:55:44,2016-09-14 06:07:55,59.0,8:12,5955,492,21,6,21.916666666666668,6.116666666666666,-0.5187732581605216,0.8549118706729466,0.999533590836713,-0.030538513209822475,21.916666666666668,Typical,Wednesday
2016-09-14 22:26:52,2016-09-15 06:20:38,65.0,7:53,9243,473,22,6,22.433333333333334,6.333333333333333,-0.39874906892524664,0.9170600743851238,0.9961946980917455,-0.08715574274765801,22.433333333333334,Typical,Thursday
2016-09-17 22:26:00,2016-09-18 08:22:25,70.0,9:56,908,596,22,8,22.433333333333334,8.366666666666667,-0.39874906892524664,0.9170600743851238,0.8141155183563192,-0.5807029557109398,22.433333333333334,Typical,Sunday
2016-09-18 22:28:43,2016-09-19 06:24:18,57.0,7:55,2191,475,22,6,22.466666666666665,6.4,-0.3907311284892739,0.9205048534524403,0.9945218953682734,-0.10452846326765333,22.466666666666665,Typical,Monday
2016-09-19 22:14:12,2016-09-20 06:22:04,60.0,8:07,11650,487,22,6,22.233333333333334,6.366666666666666,-0.4461978131098095,0.8949343616020247,0.9953961983671789,-0.09584575252022395,22.233333333333334,Typical,Tuesday
2016-09-20 22:39:22,2016-09-21 06:15:30,57.0,7:36,10842,456,22,6,22.65,6.25,-0.3461170570774934,0.9381913359224839,0.9978589232386035,-0.06540312923014314,22.65,Typical,Wednesday
2016-09-21 22:11:55,2016-09-22 06:11:36,60.0,7:59,5765,479,22,6,22.183333333333334,6.183333333333334,-0.45787391511695674,0.8890171414857364,0.9988483864849507,-0.04797812852134379,22.183333333333334,Typical,Thursday
2016-09-22 22:26:20,2016-09-23 06:55:45,70.0,8:29,8047,509,22,6,22.433333333333334,6.916666666666667,-0.39874906892524664,0.9170600743851238,0.9713420698132614,-0.23768589232617318,22.433333333333334,Typical,Friday
2016-09-25 22:53:08,2016-09-26 06:24:53,58.0,7:31,359,451,22,6,22.883333333333333,6.4,-0.28819626813408916,0.9575713608048145,0.9945218953682734,-0.10452846326765333,22.883333333333333,Typical,Monday
2016-09-26 22:17:19,2016-09-27 06:20:57,55.0,8:03,8733,483,22,6,22.283333333333335,6.333333333333333,-0.4344452574044169,0.900698239322588,0.9961946980917455,-0.08715574274765801,22.283333333333335,Typical,Tuesday
2016-09-27 22:22:09,2016-09-28 06:06:46,55.0,7:44,6963,464,22,6,22.366666666666667,6.1,-0.4146932426562393,0.9099612708765431,0.9996573249755573,-0.026176948307873017,22.366666666666667,Typical,Wednesday
2016-09-28 23:10:52,2016-09-29 06:20:16,60.0,7:09,10392,429,23,6,23.166666666666668,6.333333333333333,-0.21643961393810288,0.9762960071199334,0.9961946980917455,-0.08715574274765801,23.166666666666668,Typical,Thursday
2016-09-29 22:50:50,2016-09-30 06:20:29,53.0,7:29,7230,449,22,6,22.833333333333332,6.333333333333333,-0.30070579950427384,0.9537169507482267,0.9961946980917455,-0.08715574274765801,22.833333333333332,Typical,Friday
2016-10-01 00:06:21,2016-10-01 08:27:00,67.0,8:20,7255,500,0,8,0.1,8.45,0.02617694830787315,0.9996573249755573,0.8012538126910609,-0.5983246005706587,24.1,Late,Saturday
2016-10-01 23:23:45,2016-10-02 07:50:03,55.0,8:26,4555,506,23,7,23.383333333333333,7.833333333333333,-0.16074256560382694,0.9869963665602318,0.8870108331782218,-0.4617486132350338,23.383333333333333,Typical,Sunday
2016-10-02 23:29:07,2016-10-03 06:25:22,54.0,6:56,8954,416,23,6,23.483333333333334,6.416666666666667,-0.13485093027372372,0.9908658973868821,0.9940563382223196,-0.10886687485196461,23.483333333333334,Typical,Monday
2016-10-03 22:24:38,2016-10-04 06:03:11,62.0,7:38,9726,458,22,6,22.4,6.05,-0.40673664307580015,0.9135454576426009,0.999914327574007,-0.013089595571344452,22.4,Typical,Tuesday
2016-10-04 21:53:10,2016-10-05 06:21:35,66.0,8:28,8587,508,21,6,21.883333333333333,6.35,-0.5262139236518699,0.8503522249955626,0.9958049275746618,-0.09150161866340217,21.883333333333333,Typical,Wednesday
2016-10-05 22:33:02,2016-10-06 06:21:09,54.0,7:48,8612,468,22,6,22.55,6.35,-0.3705574375098368,0.928809552871924,0.9958049275746618,-0.09150161866340217,22.55,Typical,Thursday
2016-10-07 00:07:25,2016-10-07 06:40:59,52.0,6:33,8737,393,0,6,0.11666666666666667,6.666666666666667,0.03053851320982266,0.9995335908367129,0.984807753012208,-0.1736481776669303,24.116666666666667,Late,Friday
2016-10-07 23:18:12,2016-10-08 07:20:20,71.0,8:02,10375,482,23,7,23.3,7.333333333333333,-0.18223552549214783,0.9832549075639545,0.9396926207859084,-0.3420201433256685,23.3,Typical,Saturday
2016-10-10 22:38:44,2016-10-11 06:28:39,59.0,7:49,21870,469,22,6,22.633333333333333,6.466666666666667,-0.35020738125946765,0.9366721892483976,0.992546151641322,-0.12186934340514759,22.633333333333333,Typical,Tuesday
2016-10-11 22:28:30,2016-10-12 06:14:27,56.0,7:45,10106,465,22,6,22.466666666666665,6.233333333333333,-0.3907311284892739,0.9205048534524403,0.998134798421867,-0.06104853953485678,22.466666666666665,Typical,Wednesday
2016-10-12 22:48:24,2016-10-13 06:05:17,65.0,7:16,9308,436,22,6,22.8,6.083333333333333,-0.3090169943749468,0.9510565162951538,0.9997620270799091,-0.02181488503456081,22.8,Typical,Thursday
2016-10-13 22:26:35,2016-10-14 06:30:44,61.0,8:04,8406,484,22,6,22.433333333333334,6.5,-0.39874906892524664,0.9170600743851238,0.9914448613738104,-0.1305261922200516,22.433333333333334,Typical,Friday
2016-10-15 23:00:24,2016-10-16 07:31:15,71.0,8:30,779,510,23,7,23.0,7.516666666666667,-0.25881904510252157,0.9659258262890681,0.9222009716704519,-0.3867109616368205,23.0,Typical,Sunday
2016-10-16 22:52:39,2016-10-17 06:20:38,50.0,7:27,3932,447,22,6,22.866666666666667,6.333333333333333,-0.29237170472273627,0.9563047559630357,0.9961946980917455,-0.08715574274765801,22.866666666666667,Typical,Monday
2016-10-17 22:53:05,2016-10-18 06:27:22,63.0,7:34,10266,454,22,6,22.883333333333333,6.45,-0.28819626813408916,0.9575713608048145,0.9930684569549263,-0.11753739745783758,22.883333333333333,Typical,Tuesday
2016-10-18 22:34:56,2016-10-19 06:10:12,67.0,7:35,10540,455,22,6,22.566666666666666,6.166666666666667,-0.36650122672429725,0.9304175679820246,0.9990482215818578,-0.04361938736533589,22.566666666666666,Typical,Wednesday
2016-10-19 22:13:21,2016-10-20 05:49:19,64.0,7:35,8164,455,22,5,22.216666666666665,5.816666666666666,-0.45009844103743624,0.8929789434111364,0.9988483864849507,0.04797812852134391,22.216666666666665,Typical,Thursday
2016-10-20 22:14:18,2016-10-21 06:33:30,67.0,8:19,7271,499,22,6,22.233333333333334,6.55,-0.4461978131098095,0.8949343616020247,0.9896513868196702,-0.14349262199117918,22.233333333333334,Typical,Friday
2016-10-22 01:38:50,2016-10-22 07:18:16,54.0,5:39,6044,339,1,7,1.6333333333333333,7.3,0.414693242656239,0.9099612708765432,0.9426414910921784,-0.3338068592337708,25.633333333333333,Late,Saturday
2016-10-23 00:07:46,2016-10-23 08:47:55,81.0,8:40,7682,520,0,8,0.11666666666666667,8.783333333333333,0.03053851320982266,0.9995335908367129,0.7460573750616996,-0.6658816660008342,24.116666666666667,Late,Sunday
2016-10-23 22:21:35,2016-10-24 06:23:30,66.0,8:01,6719,481,22,6,22.35,6.383333333333334,-0.4186597375374281,0.9081431738250813,0.9949685182509117,-0.1001880616120762,22.35,Typical,Monday
2016-10-24 23:04:24,2016-10-25 06:25:53,65.0,7:21,8273,441,23,6,23.066666666666666,6.416666666666667,-0.24192189559966787,0.9702957262759965,0.9940563382223196,-0.10886687485196461,23.066666666666666,Typical,Tuesday
2016-10-25 22:48:36,2016-10-26 06:35:20,69.0,7:46,6366,466,22,6,22.8,6.583333333333333,-0.3090169943749468,0.9510565162951538,0.9883615104677607,-0.1521233861899167,22.8,Typical,Wednesday
2016-10-26 22:55:13,2016-10-27 06:26:10,72.0,7:30,9368,450,22,6,22.916666666666668,6.433333333333334,-0.2798290140309924,0.9600498543859286,0.9935718556765875,-0.11320321376790671,22.916666666666668,Typical,Thursday
2016-10-27 23:03:27,2016-10-28 06:35:41,63.0,7:32,7967,452,23,6,23.05,6.583333333333333,-0.24615329302899291,0.9692309097067544,0.9883615104677607,-0.1521233861899167,23.05,Typical,Friday
2016-10-29 00:16:28,2016-10-29 07:51:08,66.0,7:34,8641,454,0,7,0.26666666666666666,7.85,0.0697564737441253,0.9975640502598242,0.8849876374630421,-0.465614520325111,24.266666666666666,Late,Saturday
2016-10-30 22:46:10,2016-10-31 06:10:08,68.0,7:23,1283,443,22,6,22.766666666666666,6.166666666666667,-0.3173046564050927,0.9483236552061991,0.9990482215818578,-0.04361938736533589,22.766666666666666,Typical,Monday
2016-11-01 22:19:52,2016-11-02 05:57:51,68.0,7:37,4542,457,22,5,22.316666666666666,5.95,-0.4265687399014579,0.9044551454543682,0.999914327574007,0.013089595571344575,22.316666666666666,Typical,Wednesday
2016-11-02 22:52:01,2016-11-03 06:30:20,72.0,7:38,2870,458,22,6,22.866666666666667,6.5,-0.29237170472273627,0.9563047559630357,0.9914448613738104,-0.1305261922200516,22.866666666666667,Typical,Thursday
2016-11-04 00:13:27,2016-11-04 06:15:18,52.0,6:01,10506,361,0,6,0.21666666666666667,6.25,0.05669278756337751,0.9983916705573488,0.9978589232386035,-0.06540312923014314,24.216666666666665,Late,Friday
2016-11-04 22:49:41,2016-11-05 07:58:35,80.0,9:08,6716,548,22,7,22.816666666666666,7.966666666666667,-0.30486429902801127,0.9523957996432783,0.8703556959398997,-0.492423560103467,22.816666666666666,Typical,Saturday
2016-11-06 21:58:25,2016-11-07 05:47:40,65.0,7:49,6623,469,21,5,21.966666666666665,5.783333333333333,-0.5075383629607049,0.8616291604415253,0.9983916705573488,0.05669278756337759,21.966666666666665,Typical,Monday
2016-11-07 22:16:20,2016-11-08 05:51:55,70.0,7:35,6608,455,22,5,22.266666666666666,5.85,-0.4383711467890778,0.8987940462991668,0.9992290362407229,0.03925981575906889,22.266666666666666,Typical,Tuesday
2016-11-08 22:51:28,2016-11-09 05:48:09,62.0,6:56,7119,416,22,5,22.85,5.8,-0.2965415749755711,0.9550199444571866,0.9986295347545738,0.052335956242943966,22.85,Typical,Wednesday
2016-11-09 22:37:37,2016-11-10 05:55:35,65.0,7:17,8981,437,22,5,22.616666666666667,5.916666666666667,-0.3542910379977166,0.9351352096860114,0.9997620270799091,0.021814885034560937,22.616666666666667,Typical,Thursday
2016-11-10 23:58:36,2016-11-11 07:19:01,56.0,7:20,7385,440,23,7,23.966666666666665,7.316666666666666,-0.008726535498374524,0.9999619230641713,0.9411760152563707,-0.3379167180033268,23.966666666666665,Typical,Friday
2016-11-11 23:25:33,2016-11-12 07:16:45,74.0,7:51,737,471,23,7,23.416666666666668,7.266666666666667,-0.15212338618991722,0.9883615104677607,0.9455185755993168,-0.32556815445715664,23.416666666666668,Typical,Saturday
2016-11-15 22:14:54,2016-11-16 07:35:12,72.0,9:20,5274,560,22,7,22.233333333333334,7.583333333333333,-0.4461978131098095,0.8949343616020247,0.9153114791194472,-0.40274668985873713,22.233333333333334,Typical,Wednesday
2016-11-16 23:10:58,2016-11-17 07:07:23,70.0,7:56,2670,476,23,7,23.166666666666668,7.116666666666666,-0.21643961393810288,0.9762960071199334,0.9575713608048145,-0.28819626813408905,23.166666666666668,Typical,Thursday
2016-11-17 23:15:24,2016-11-18 06:59:25,73.0,7:44,5825,464,23,6,23.25,6.983333333333333,-0.19509032201612872,0.9807852804032303,0.9670459389139432,-0.2546019482055275,23.25,Typical,Friday
2016-11-18 23:37:14,2016-11-19 07:13:39,70.0,7:36,5971,456,23,7,23.616666666666667,7.216666666666667,-0.1001880616120765,0.9949685182509117,0.949699126201877,-0.3131638064837494,23.616666666666667,Typical,Saturday
2016-11-19 23:47:47,2016-11-20 07:53:30,81.0,8:05,1540,485,23,7,23.783333333333335,7.883333333333333,-0.056692787563377776,0.9983916705573488,0.8808907382053855,-0.4733196671848433,23.783333333333335,Typical,Sunday
2016-11-20 23:00:56,2016-11-21 07:02:20,80.0,8:01,847,481,23,7,23.0,7.033333333333333,-0.25881904510252157,0.9659258262890681,0.963630453208623,-0.26723837607825685,23.0,Typical,Monday
2016-11-21 22:38:54,2016-11-22 05:40:29,68.0,7:01,6149,421,22,5,22.633333333333333,5.666666666666667,-0.35020738125946765,0.9366721892483976,0.9961946980917455,0.08715574274765814,22.633333333333333,Typical,Tuesday
2016-11-22 21:26:49,2016-11-23 05:40:44,80.0,8:13,10585,493,21,5,21.433333333333334,5.666666666666667,-0.6225146366376197,0.7826081568524138,0.9961946980917455,0.08715574274765814,21.433333333333334,Typical,Wednesday
2016-11-23 22:44:23,2016-11-24 06:10:19,73.0,7:25,10248,445,22,6,22.733333333333334,6.166666666666667,-0.3255681544571567,0.9455185755993168,0.9990482215818578,-0.04361938736533589,22.733333333333334,Typical,Thursday
2016-11-24 22:00:35,2016-11-25 06:39:41,88.0,8:39,6536,519,22,6,22.0,6.65,-0.5000000000000004,0.8660254037844384,0.9855560590580777,-0.1693495038490246,22.0,Typical,Friday
2016-11-25 23:09:40,2016-11-26 07:40:13,89.0,8:30,5628,510,23,7,23.15,7.666666666666667,-0.2206974350215017,0.9753423205085126,0.90630778703665,-0.42261826174069933,23.15,Typical,Saturday
2016-11-27 22:01:16,2016-11-28 06:18:05,75.0,8:16,595,496,22,6,22.016666666666666,6.3,-0.49621650367520814,0.8681988144891423,0.996917333733128,-0.07845909572784467,22.016666666666666,Typical,Monday
2016-11-28 22:35:53,2016-11-29 06:26:48,83.0,7:50,7499,470,22,6,22.583333333333332,6.433333333333334,-0.36243803828370186,0.9320078692827984,0.9935718556765875,-0.11320321376790671,22.583333333333332,Typical,Tuesday
2016-11-29 23:33:57,2016-11-30 06:31:02,71.0,6:57,3196,417,23,6,23.55,6.516666666666667,-0.11753739745783766,0.9930684569549263,0.9908658973868824,-0.13485093027372275,23.55,Typical,Wednesday
2016-11-30 21:12:34,2016-12-01 05:13:52,89.0,8:01,3763,481,21,5,21.2,5.216666666666667,-0.6691306063588588,0.7431448254773937,0.9790454724845838,0.20364175114017743,21.2,Typical,Thursday
2016-12-01 05:14:26,2016-12-01 06:38:52,17.0,1:24,3763,84,5,6,5.233333333333333,6.633333333333333,0.9799247046208296,0.1993679344171972,0.9862856015372314,-0.16504760586067727,29.233333333333334,Very late,Thursday
2016-12-01 21:40:00,2016-12-02 05:11:18,71.0,7:31,4904,451,21,5,21.666666666666668,5.183333333333334,-0.5735764363510465,0.8191520442889916,0.9772311064626789,0.21217767215644634,21.666666666666668,Typical,Friday
2016-12-04 01:18:30,2016-12-04 09:20:41,89.0,8:02,3158,482,1,9,1.3,9.333333333333334,0.3338068592337709,0.9426414910921784,0.6427876096865391,-0.7660444431189781,25.3,Late,Sunday
2016-12-04 21:45:14,2016-12-05 05:45:33,78.0,8:00,4514,480,21,5,21.75,5.75,-0.555570233019603,0.8314696123025448,0.9978589232386035,0.06540312923014327,21.75,Typical,Monday
2016-12-05 21:44:42,2016-12-06 05:40:05,79.0,7:55,7137,475,21,5,21.733333333333334,5.666666666666667,-0.5591929034707466,0.8290375725550418,0.9961946980917455,0.08715574274765814,21.733333333333334,Typical,Tuesday
2016-12-06 22:13:52,2016-12-07 05:46:46,72.0,7:32,7709,452,22,5,22.216666666666665,5.766666666666667,-0.45009844103743624,0.8929789434111364,0.9981347984218669,0.06104853953485691,22.216666666666665,Typical,Wednesday
2016-12-07 22:46:53,2016-12-08 06:19:39,82.0,7:32,10521,452,22,6,22.766666666666666,6.316666666666666,-0.3173046564050927,0.9483236552061991,0.9965655024977614,-0.08280820751220423,22.766666666666666,Typical,Thursday
2016-12-08 23:32:15,2016-12-09 06:47:33,69.0,7:15,9338,435,23,6,23.533333333333335,6.783333333333333,-0.12186934340514723,0.9925461516413221,0.9790454724845838,-0.20364175114017732,23.533333333333335,Typical,Friday
